Open_Closed,WhoAff,PopAff,Var_R,Var_A,M,K,Yr_Dist_Start,Dist_Length,Yr_Dist_End,Yr_Sampled,Samp_time,Dist_Impact,IO,BA,BACI
closed,juvs,both,5400,0.014,0.119,1,6,5,11,20,9,0.65,0.964788,0.9488,0.95309
closed,juvs,both,5400,0.014,0.119,1,6,5,11,21,10,0.65,0.966984,0.950928,0.956778
closed,juvs,both,5400,0.014,0.119,1,6,5,11,22,11,0.65,0.97312,0.958918,0.959932
closed,juvs,both,5400,0.014,0.119,1,6,5,11,23,12,0.65,0.979546,0.963046,0.972602
closed,juvs,both,5400,0.014,0.119,1,6,5,11,24,13,0.65,0.97517,0.962434,0.96974
closed,juvs,both,5400,0.014,0.119,1,6,5,11,25,14,0.65,0.976038,0.965664,0.96816
closed,juvs,both,5400,0.014,0.119,1,6,5,11,26,15,0.65,0.97404,0.966662,0.972206
closed,juvs,both,5400,0.014,0.119,1,6,5,11,0,-11,0.7,0.50298,0.498002,0.498002
closed,juvs,both,5400,0.014,0.119,1,6,5,11,1,-10,0.7,0.59978,0.593364,0.580964
closed,juvs,both,5400,0.014,0.119,1,6,5,11,2,-9,0.7,0.701098,0.688966,0.679824
closed,juvs,both,5400,0.014,0.119,1,6,5,11,3,-8,0.7,0.756074,0.73984,0.73878
closed,juvs,both,5400,0.014,0.119,1,6,5,11,4,-7,0.7,0.813826,0.792496,0.791242
closed,juvs,both,5400,0.014,0.119,1,6,5,11,5,-6,0.7,0.840062,0.82291,0.82793
closed,juvs,both,5400,0.014,0.119,1,6,5,11,6,-5,0.7,0.886638,0.873934,0.870094
closed,juvs,both,5400,0.014,0.119,1,6,5,11,7,-4,0.7,0.893644,0.880702,0.884716
closed,juvs,both,5400,0.014,0.119,1,6,5,11,8,-3,0.7,0.908472,0.875304,0.891274
closed,juvs,both,5400,0.014,0.119,1,6,5,11,9,-2,0.7,0.933798,0.888606,0.919056
closed,juvs,both,5400,0.014,0.119,1,6,5,11,10,-1,0.7,0.958242,0.894304,0.939166
closed,juvs,both,5400,0.014,0.119,1,6,5,11,11,0,0.7,0.966376,0.88711,0.943948
closed,juvs,both,5400,0.014,0.119,1,6,5,11,12,1,0.7,0.974444,0.899344,0.956922
closed,juvs,both,5400,0.014,0.119,1,6,5,11,13,2,0.7,0.979762,0.91249,0.963852
closed,juvs,both,5400,0.014,0.119,1,6,5,11,14,3,0.7,0.972534,0.916996,0.963932
closed,juvs,both,5400,0.014,0.119,1,6,5,11,15,4,0.7,0.967516,0.922364,0.959718
closed,juvs,both,5400,0.014,0.119,1,6,5,11,16,5,0.7,0.975024,0.938112,0.956856
closed,juvs,both,5400,0.014,0.119,1,6,5,11,17,6,0.7,0.974778,0.946374,0.962354
closed,juvs,both,5400,0.014,0.119,1,6,5,11,18,7,0.7,0.96645,0.946074,0.952942
closed,juvs,both,5400,0.014,0.119,1,6,5,11,19,8,0.7,0.97003,0.947166,0.958278
closed,juvs,both,5400,0.014,0.119,1,6,5,11,20,9,0.7,0.971872,0.95598,0.962004
closed,juvs,both,5400,0.014,0.119,1,6,5,11,21,10,0.7,0.965112,0.95968,0.962068
closed,juvs,both,5400,0.014,0.119,1,6,5,11,22,11,0.7,0.97062,0.959726,0.962326
closed,juvs,both,5400,0.014,0.119,1,6,5,11,23,12,0.7,0.97517,0.96403,0.967892
closed,juvs,both,5400,0.014,0.119,1,6,5,11,24,13,0.7,0.970142,0.963978,0.962928
closed,juvs,both,5400,0.014,0.119,1,6,5,11,25,14,0.7,0.968654,0.964198,0.967252
closed,juvs,both,5400,0.014,0.119,1,6,5,11,26,15,0.7,0.972446,0.968154,0.970466
closed,juvs,both,5400,0.014,0.119,1,6,5,11,0,-11,0.75,0.49092,0.498002,0.498002
closed,juvs,both,5400,0.014,0.119,1,6,5,11,1,-10,0.75,0.613644,0.605334,0.605902
closed,juvs,both,5400,0.014,0.119,1,6,5,11,2,-9,0.75,0.698144,0.692218,0.691356
closed,juvs,both,5400,0.014,0.119,1,6,5,11,3,-8,0.75,0.761228,0.756282,0.749008
closed,juvs,both,5400,0.014,0.119,1,6,5,11,4,-7,0.75,0.812472,0.806576,0.806744
closed,juvs,both,5400,0.014,0.119,1,6,5,11,5,-6,0.75,0.85195,0.850296,0.83969
closed,juvs,both,5400,0.014,0.119,1,6,5,11,6,-5,0.75,0.86885,0.874858,0.870468
closed,juvs,both,5400,0.014,0.119,1,6,5,11,7,-4,0.75,0.913496,0.895582,0.902488
closed,juvs,both,5400,0.014,0.119,1,6,5,11,8,-3,0.75,0.924886,0.895132,0.905824
closed,juvs,both,5400,0.014,0.119,1,6,5,11,9,-2,0.75,0.940326,0.901136,0.922456
closed,juvs,both,5400,0.014,0.119,1,6,5,11,10,-1,0.75,0.962454,0.905816,0.945944
closed,juvs,both,5400,0.014,0.119,1,6,5,11,11,0,0.75,0.966308,0.91237,0.96213
closed,juvs,both,5400,0.014,0.119,1,6,5,11,12,1,0.75,0.96695,0.911012,0.953238
closed,juvs,both,5400,0.014,0.119,1,6,5,11,13,2,0.75,0.971604,0.921794,0.961734
closed,juvs,both,5400,0.014,0.119,1,6,5,11,14,3,0.75,0.976436,0.93242,0.96941
closed,juvs,both,5400,0.014,0.119,1,6,5,11,15,4,0.75,0.973272,0.93875,0.963034
closed,juvs,both,5400,0.014,0.119,1,6,5,11,16,5,0.75,0.978098,0.946996,0.967614
closed,juvs,both,5400,0.014,0.119,1,6,5,11,17,6,0.75,0.972456,0.946144,0.962568
closed,juvs,both,5400,0.014,0.119,1,6,5,11,18,7,0.75,0.970576,0.955182,0.961592
closed,juvs,both,5400,0.014,0.119,1,6,5,11,19,8,0.75,0.9738,0.959384,0.964858
closed,juvs,both,5400,0.014,0.119,1,6,5,11,20,9,0.75,0.967432,0.960192,0.970728
closed,juvs,both,5400,0.014,0.119,1,6,5,11,21,10,0.75,0.97529,0.963906,0.965882
closed,juvs,both,5400,0.014,0.119,1,6,5,11,22,11,0.75,0.968422,0.961534,0.96262
closed,juvs,both,5400,0.014,0.119,1,6,5,11,23,12,0.75,0.976956,0.962644,0.97517
closed,juvs,both,5400,0.014,0.119,1,6,5,11,24,13,0.75,0.970566,0.964504,0.967724
closed,juvs,both,5400,0.014,0.119,1,6,5,11,25,14,0.75,0.970878,0.967532,0.971552
closed,juvs,both,5400,0.014,0.119,1,6,5,11,26,15,0.75,0.972452,0.965816,0.973932
closed,juvs,both,5400,0.014,0.119,1,6,5,11,0,-11,0.8,0.509112,0.498002,0.498002
closed,juvs,both,5400,0.014,0.119,1,6,5,11,1,-10,0.8,0.623986,0.608058,0.599032
closed,juvs,both,5400,0.014,0.119,1,6,5,11,2,-9,0.8,0.700608,0.689654,0.667174
closed,juvs,both,5400,0.014,0.119,1,6,5,11,3,-8,0.8,0.752184,0.756402,0.728346
closed,juvs,both,5400,0.014,0.119,1,6,5,11,4,-7,0.8,0.835498,0.812382,0.802684
closed,juvs,both,5400,0.014,0.119,1,6,5,11,5,-6,0.8,0.8657,0.85342,0.843142
closed,juvs,both,5400,0.014,0.119,1,6,5,11,6,-5,0.8,0.865668,0.867374,0.843662
closed,juvs,both,5400,0.014,0.119,1,6,5,11,7,-4,0.8,0.89932,0.883926,0.88319
closed,juvs,both,5400,0.014,0.119,1,6,5,11,8,-3,0.8,0.928234,0.911966,0.917552
closed,juvs,both,5400,0.014,0.119,1,6,5,11,9,-2,0.8,0.93585,0.905118,0.917872
closed,juvs,both,5400,0.014,0.119,1,6,5,11,10,-1,0.8,0.957996,0.920328,0.938694
closed,juvs,both,5400,0.014,0.119,1,6,5,11,11,0,0.8,0.968692,0.923958,0.953844
closed,juvs,both,5400,0.014,0.119,1,6,5,11,12,1,0.8,0.973276,0.93305,0.959712
closed,juvs,both,5400,0.014,0.119,1,6,5,11,13,2,0.8,0.972366,0.934548,0.958572
closed,juvs,both,5400,0.014,0.119,1,6,5,11,14,3,0.8,0.972292,0.937356,0.95437
closed,juvs,both,5400,0.014,0.119,1,6,5,11,15,4,0.8,0.977042,0.948702,0.959534
closed,juvs,both,5400,0.014,0.119,1,6,5,11,16,5,0.8,0.965284,0.945892,0.94764
closed,juvs,both,5400,0.014,0.119,1,6,5,11,17,6,0.8,0.96991,0.94932,0.953794
closed,juvs,both,5400,0.014,0.119,1,6,5,11,18,7,0.8,0.97176,0.96234,0.961248
closed,juvs,both,5400,0.014,0.119,1,6,5,11,19,8,0.8,0.968234,0.958592,0.955308
closed,juvs,both,5400,0.014,0.119,1,6,5,11,20,9,0.8,0.969904,0.963188,0.956364
closed,juvs,both,5400,0.014,0.119,1,6,5,11,21,10,0.8,0.96529,0.965382,0.960604
closed,juvs,both,5400,0.014,0.119,1,6,5,11,22,11,0.8,0.973676,0.96746,0.96722
closed,juvs,both,5400,0.014,0.119,1,6,5,11,23,12,0.8,0.973054,0.96978,0.966342
closed,juvs,both,5400,0.014,0.119,1,6,5,11,24,13,0.8,0.972476,0.970092,0.963848
closed,juvs,both,5400,0.014,0.119,1,6,5,11,25,14,0.8,0.970064,0.968586,0.963184
closed,juvs,both,5400,0.014,0.119,1,6,5,11,26,15,0.8,0.96791,0.96753,0.961448
closed,juvs,both,5400,0.014,0.119,1,6,5,11,0,-11,0.85,0.476516,0.498002,0.498002
closed,juvs,both,5400,0.014,0.119,1,6,5,11,1,-10,0.85,0.62063,0.613624,0.625896
closed,juvs,both,5400,0.014,0.119,1,6,5,11,2,-9,0.85,0.682902,0.683118,0.683938
closed,juvs,both,5400,0.014,0.119,1,6,5,11,3,-8,0.85,0.77672,0.75152,0.770322
closed,juvs,both,5400,0.014,0.119,1,6,5,11,4,-7,0.85,0.81139,0.791758,0.814496
closed,juvs,both,5400,0.014,0.119,1,6,5,11,5,-6,0.85,0.8616,0.843302,0.860606
closed,juvs,both,5400,0.014,0.119,1,6,5,11,6,-5,0.85,0.875678,0.860698,0.869344
closed,juvs,both,5400,0.014,0.119,1,6,5,11,7,-4,0.85,0.890044,0.8865,0.890774
closed,juvs,both,5400,0.014,0.119,1,6,5,11,8,-3,0.85,0.927398,0.900212,0.921458
closed,juvs,both,5400,0.014,0.119,1,6,5,11,9,-2,0.85,0.94736,0.90991,0.930414
closed,juvs,both,5400,0.014,0.119,1,6,5,11,10,-1,0.85,0.963364,0.923758,0.948508
closed,juvs,both,5400,0.014,0.119,1,6,5,11,11,0,0.85,0.960368,0.924232,0.95002
closed,juvs,both,5400,0.014,0.119,1,6,5,11,12,1,0.85,0.962522,0.930394,0.95379
closed,juvs,both,5400,0.014,0.119,1,6,5,11,13,2,0.85,0.969374,0.932572,0.950114
closed,juvs,both,5400,0.014,0.119,1,6,5,11,14,3,0.85,0.975726,0.944288,0.964098
closed,juvs,both,5400,0.014,0.119,1,6,5,11,15,4,0.85,0.973668,0.94724,0.965028
closed,juvs,both,5400,0.014,0.119,1,6,5,11,16,5,0.85,0.973476,0.954888,0.966342
closed,juvs,both,5400,0.014,0.119,1,6,5,11,17,6,0.85,0.968172,0.950308,0.96373
closed,juvs,both,5400,0.014,0.119,1,6,5,11,18,7,0.85,0.971296,0.961784,0.965166
closed,juvs,both,5400,0.014,0.119,1,6,5,11,19,8,0.85,0.964966,0.958618,0.96352
closed,juvs,both,5400,0.014,0.119,1,6,5,11,20,9,0.85,0.963996,0.960456,0.954864
closed,juvs,both,5400,0.014,0.119,1,6,5,11,21,10,0.85,0.976896,0.970942,0.969668
closed,juvs,both,5400,0.014,0.119,1,6,5,11,22,11,0.85,0.96805,0.970302,0.96697
closed,juvs,both,5400,0.014,0.119,1,6,5,11,23,12,0.85,0.973132,0.970604,0.966912
closed,juvs,both,5400,0.014,0.119,1,6,5,11,24,13,0.85,0.96346,0.964404,0.964906
closed,juvs,both,5400,0.014,0.119,1,6,5,11,25,14,0.85,0.976786,0.974112,0.972738
closed,juvs,both,5400,0.014,0.119,1,6,5,11,26,15,0.85,0.975614,0.971178,0.970486
closed,juvs,both,5400,0.014,0.119,1,6,5,11,0,-11,0.9,0.496048,0.498002,0.498002
closed,juvs,both,5400,0.014,0.119,1,6,5,11,1,-10,0.9,0.620958,0.604382,0.611322
closed,juvs,both,5400,0.014,0.119,1,6,5,11,2,-9,0.9,0.707834,0.691182,0.691048
closed,juvs,both,5400,0.014,0.119,1,6,5,11,3,-8,0.9,0.73879,0.746458,0.725274
closed,juvs,both,5400,0.014,0.119,1,6,5,11,4,-7,0.9,0.82425,0.805114,0.812336
closed,juvs,both,5400,0.014,0.119,1,6,5,11,5,-6,0.9,0.838802,0.840832,0.830824
closed,juvs,both,5400,0.014,0.119,1,6,5,11,6,-5,0.9,0.869384,0.861728,0.868122
closed,juvs,both,5400,0.014,0.119,1,6,5,11,7,-4,0.9,0.89214,0.88316,0.883312
closed,juvs,both,5400,0.014,0.119,1,6,5,11,8,-3,0.9,0.929602,0.905864,0.92043
closed,juvs,both,5400,0.014,0.119,1,6,5,11,9,-2,0.9,0.929544,0.908144,0.925262
closed,juvs,both,5400,0.014,0.119,1,6,5,11,10,-1,0.9,0.949242,0.924592,0.939276
closed,juvs,both,5400,0.014,0.119,1,6,5,11,11,0,0.9,0.960222,0.924186,0.947718
closed,juvs,both,5400,0.014,0.119,1,6,5,11,12,1,0.9,0.96014,0.934476,0.947872
closed,juvs,both,5400,0.014,0.119,1,6,5,11,13,2,0.9,0.962408,0.937296,0.953952
closed,juvs,both,5400,0.014,0.119,1,6,5,11,14,3,0.9,0.964388,0.94869,0.955688
closed,juvs,both,5400,0.014,0.119,1,6,5,11,15,4,0.9,0.97128,0.950202,0.961748
closed,juvs,both,5400,0.014,0.119,1,6,5,11,16,5,0.9,0.968004,0.95672,0.954344
closed,juvs,both,5400,0.014,0.119,1,6,5,11,17,6,0.9,0.974248,0.96152,0.97413
closed,juvs,both,5400,0.014,0.119,1,6,5,11,18,7,0.9,0.964304,0.960856,0.954042
closed,juvs,both,5400,0.014,0.119,1,6,5,11,19,8,0.9,0.97402,0.96353,0.967536
closed,juvs,both,5400,0.014,0.119,1,6,5,11,20,9,0.9,0.97472,0.962444,0.957862
closed,juvs,both,5400,0.014,0.119,1,6,5,11,21,10,0.9,0.977552,0.970418,0.966196
closed,juvs,both,5400,0.014,0.119,1,6,5,11,22,11,0.9,0.98022,0.972772,0.973114
closed,juvs,both,5400,0.014,0.119,1,6,5,11,23,12,0.9,0.975332,0.971898,0.975096
closed,juvs,both,5400,0.014,0.119,1,6,5,11,24,13,0.9,0.97878,0.974078,0.970646
closed,juvs,both,5400,0.014,0.119,1,6,5,11,25,14,0.9,0.980922,0.973678,0.976626
closed,juvs,both,5400,0.014,0.119,1,6,5,11,26,15,0.9,0.976304,0.97618,0.971666
closed,juvs,both,5400,0.014,0.119,1,6,5,11,0,-11,0.95,0.50859,0.498002,0.498002
closed,juvs,both,5400,0.014,0.119,1,6,5,11,1,-10,0.95,0.608946,0.596252,0.594312
closed,juvs,both,5400,0.014,0.119,1,6,5,11,2,-9,0.95,0.70043,0.672824,0.682936
closed,juvs,both,5400,0.014,0.119,1,6,5,11,3,-8,0.95,0.760796,0.742038,0.730582
closed,juvs,both,5400,0.014,0.119,1,6,5,11,4,-7,0.95,0.81492,0.80221,0.78831
closed,juvs,both,5400,0.014,0.119,1,6,5,11,5,-6,0.95,0.84092,0.834784,0.823614
closed,juvs,both,5400,0.014,0.119,1,6,5,11,6,-5,0.95,0.878056,0.87225,0.843512
closed,juvs,both,5400,0.014,0.119,1,6,5,11,7,-4,0.95,0.89176,0.878868,0.876804
closed,juvs,both,5400,0.014,0.119,1,6,5,11,8,-3,0.95,0.912256,0.90734,0.895864
closed,juvs,both,5400,0.014,0.119,1,6,5,11,9,-2,0.95,0.936794,0.92965,0.92746
closed,juvs,both,5400,0.014,0.119,1,6,5,11,10,-1,0.95,0.935008,0.937384,0.92384
closed,juvs,both,5400,0.014,0.119,1,6,5,11,11,0,0.95,0.954524,0.947908,0.950932
closed,juvs,both,5400,0.014,0.119,1,6,5,11,12,1,0.95,0.956666,0.947374,0.9435
closed,juvs,both,5400,0.014,0.119,1,6,5,11,13,2,0.95,0.962098,0.946908,0.950278
closed,juvs,both,5400,0.014,0.119,1,6,5,11,14,3,0.95,0.965326,0.95502,0.955268
closed,juvs,both,5400,0.014,0.119,1,6,5,11,15,4,0.95,0.96277,0.956792,0.955182
closed,juvs,both,5400,0.014,0.119,1,6,5,11,16,5,0.95,0.962906,0.9591,0.961972
closed,juvs,both,5400,0.014,0.119,1,6,5,11,17,6,0.95,0.970064,0.965984,0.959332
closed,juvs,both,5400,0.014,0.119,1,6,5,11,18,7,0.95,0.972008,0.967704,0.97462
closed,juvs,both,5400,0.014,0.119,1,6,5,11,19,8,0.95,0.973162,0.971092,0.967824
closed,juvs,both,5400,0.014,0.119,1,6,5,11,20,9,0.95,0.969034,0.972798,0.964836
closed,juvs,both,5400,0.014,0.119,1,6,5,11,21,10,0.95,0.973456,0.970726,0.96738
closed,juvs,both,5400,0.014,0.119,1,6,5,11,22,11,0.95,0.978584,0.978248,0.970746
closed,juvs,both,5400,0.014,0.119,1,6,5,11,23,12,0.95,0.982932,0.981774,0.97787
closed,juvs,both,5400,0.014,0.119,1,6,5,11,24,13,0.95,0.975924,0.977274,0.977272
closed,juvs,both,5400,0.014,0.119,1,6,5,11,25,14,0.95,0.976356,0.979152,0.973196
closed,juvs,both,5400,0.014,0.119,1,6,5,11,26,15,0.95,0.980426,0.979682,0.96616
closed,juvs,both,5400,0.014,0.119,1,6,5,11,0,-11,1,0.503636,0.498002,0.498002
closed,juvs,both,5400,0.014,0.119,1,6,5,11,1,-10,1,0.608944,0.601182,0.60177
closed,juvs,both,5400,0.014,0.119,1,6,5,11,2,-9,1,0.6877,0.67903,0.672828
closed,juvs,both,5400,0.014,0.119,1,6,5,11,3,-8,1,0.753782,0.740402,0.730368
closed,juvs,both,5400,0.014,0.119,1,6,5,11,4,-7,1,0.817604,0.78985,0.79047
closed,juvs,both,5400,0.014,0.119,1,6,5,11,5,-6,1,0.860578,0.836004,0.833656
closed,juvs,both,5400,0.014,0.119,1,6,5,11,6,-5,1,0.893556,0.869238,0.873878
closed,juvs,both,5400,0.014,0.119,1,6,5,11,7,-4,1,0.886842,0.875616,0.874714
closed,juvs,both,5400,0.014,0.119,1,6,5,11,8,-3,1,0.921484,0.905168,0.898316
closed,juvs,both,5400,0.014,0.119,1,6,5,11,9,-2,1,0.940084,0.925696,0.921214
closed,juvs,both,5400,0.014,0.119,1,6,5,11,10,-1,1,0.940476,0.928076,0.928382
closed,juvs,both,5400,0.014,0.119,1,6,5,11,11,0,1,0.948204,0.939228,0.938074
closed,juvs,both,5400,0.014,0.119,1,6,5,11,12,1,1,0.953262,0.937286,0.938446
closed,juvs,both,5400,0.014,0.119,1,6,5,11,13,2,1,0.964538,0.952226,0.948466
closed,juvs,both,5400,0.014,0.119,1,6,5,11,14,3,1,0.962604,0.957646,0.952924
closed,juvs,both,5400,0.014,0.119,1,6,5,11,15,4,1,0.963402,0.961674,0.955384
closed,juvs,both,5400,0.014,0.119,1,6,5,11,16,5,1,0.965146,0.962046,0.959724
closed,juvs,both,5400,0.014,0.119,1,6,5,11,17,6,1,0.970018,0.966742,0.961628
closed,juvs,both,5400,0.014,0.119,1,6,5,11,18,7,1,0.9688,0.965948,0.961146
closed,juvs,both,5400,0.014,0.119,1,6,5,11,19,8,1,0.96944,0.964794,0.967868
closed,juvs,both,5400,0.014,0.119,1,6,5,11,20,9,1,0.978452,0.975158,0.969574
closed,juvs,both,5400,0.014,0.119,1,6,5,11,21,10,1,0.975038,0.972238,0.967712
closed,juvs,both,5400,0.014,0.119,1,6,5,11,22,11,1,0.976368,0.975798,0.974454
closed,juvs,both,5400,0.014,0.119,1,6,5,11,23,12,1,0.971962,0.974212,0.97195
closed,juvs,both,5400,0.014,0.119,1,6,5,11,24,13,1,0.976358,0.975194,0.969422
closed,juvs,both,5400,0.014,0.119,1,6,5,11,25,14,1,0.975808,0.974582,0.965802
closed,juvs,both,5400,0.014,0.119,1,6,5,11,26,15,1,0.979366,0.980186,0.977162
closed,juvs,both,5400,0.014,0.119,1,8,1,9,0,-9,0,0.504182,0.498002,0.498002
closed,juvs,both,5400,0.014,0.119,1,8,1,9,1,-8,0,0.61655,0.607682,0.608342
closed,juvs,both,5400,0.014,0.119,1,8,1,9,2,-7,0,0.694068,0.690482,0.660312
closed,juvs,both,5400,0.014,0.119,1,8,1,9,3,-6,0,0.750158,0.739688,0.732306
closed,juvs,both,5400,0.014,0.119,1,8,1,9,4,-5,0,0.817684,0.802376,0.797676
closed,juvs,both,5400,0.014,0.119,1,8,1,9,5,-4,0,0.845218,0.841762,0.823698
closed,juvs,both,5400,0.014,0.119,1,8,1,9,6,-3,0,0.87603,0.876522,0.85477
closed,juvs,both,5400,0.014,0.119,1,8,1,9,7,-2,0,0.908012,0.904684,0.893486
closed,juvs,both,5400,0.014,0.119,1,8,1,9,8,-1,0,0.908238,0.903998,0.897866
closed,juvs,both,5400,0.014,0.119,1,8,1,9,9,0,0,0.937734,0.90071,0.926344
closed,juvs,both,5400,0.014,0.119,1,8,1,9,10,1,0,0.950726,0.891544,0.936808
closed,juvs,both,5400,0.014,0.119,1,8,1,9,11,2,0,0.969582,0.922286,0.949476
closed,juvs,both,5400,0.014,0.119,1,8,1,9,12,3,0,0.964634,0.911546,0.953446
closed,juvs,both,5400,0.014,0.119,1,8,1,9,13,4,0,0.973416,0.935322,0.963504
closed,juvs,both,5400,0.014,0.119,1,8,1,9,14,5,0,0.965218,0.939542,0.958928
closed,juvs,both,5400,0.014,0.119,1,8,1,9,15,6,0,0.959614,0.943122,0.955368
closed,juvs,both,5400,0.014,0.119,1,8,1,9,16,7,0,0.961708,0.950582,0.955314
closed,juvs,both,5400,0.014,0.119,1,8,1,9,17,8,0,0.97079,0.962178,0.964132
closed,juvs,both,5400,0.014,0.119,1,8,1,9,18,9,0,0.964902,0.953558,0.960618
closed,juvs,both,5400,0.014,0.119,1,8,1,9,19,10,0,0.970134,0.968176,0.966186
closed,juvs,both,5400,0.014,0.119,1,8,1,9,20,11,0,0.973076,0.966784,0.966508
closed,juvs,both,5400,0.014,0.119,1,8,1,9,21,12,0,0.973826,0.969892,0.966388
closed,juvs,both,5400,0.014,0.119,1,8,1,9,22,13,0,0.977564,0.975958,0.966034
closed,juvs,both,5400,0.014,0.119,1,8,1,9,23,14,0,0.978266,0.979974,0.972498
closed,juvs,both,5400,0.014,0.119,1,8,1,9,24,15,0,0.971396,0.97036,0.970606
closed,juvs,both,5400,0.014,0.119,1,8,1,9,25,16,0,0.979618,0.978632,0.975874
closed,juvs,both,5400,0.014,0.119,1,8,1,9,26,17,0,0.96999,0.972562,0.968548
closed,juvs,both,5400,0.014,0.119,1,8,1,9,0,-9,0.05,0.50503,0.498002,0.498002
closed,juvs,both,5400,0.014,0.119,1,8,1,9,1,-8,0.05,0.618552,0.615178,0.60056
closed,juvs,both,5400,0.014,0.119,1,8,1,9,2,-7,0.05,0.693736,0.67408,0.678296
closed,juvs,both,5400,0.014,0.119,1,8,1,9,3,-6,0.05,0.76703,0.741076,0.744216
closed,juvs,both,5400,0.014,0.119,1,8,1,9,4,-5,0.05,0.826744,0.798458,0.809154
closed,juvs,both,5400,0.014,0.119,1,8,1,9,5,-4,0.05,0.845934,0.839916,0.828068
closed,juvs,both,5400,0.014,0.119,1,8,1,9,6,-3,0.05,0.880146,0.86809,0.863014
closed,juvs,both,5400,0.014,0.119,1,8,1,9,7,-2,0.05,0.90964,0.908982,0.897416
closed,juvs,both,5400,0.014,0.119,1,8,1,9,8,-1,0.05,0.911016,0.907484,0.90004
closed,juvs,both,5400,0.014,0.119,1,8,1,9,9,0,0.05,0.939432,0.900988,0.917834
closed,juvs,both,5400,0.014,0.119,1,8,1,9,10,1,0.05,0.95488,0.91839,0.945184
closed,juvs,both,5400,0.014,0.119,1,8,1,9,11,2,0.05,0.953518,0.906272,0.93993
closed,juvs,both,5400,0.014,0.119,1,8,1,9,12,3,0.05,0.960222,0.915962,0.95127
closed,juvs,both,5400,0.014,0.119,1,8,1,9,13,4,0.05,0.957928,0.922992,0.952492
closed,juvs,both,5400,0.014,0.119,1,8,1,9,14,5,0.05,0.96683,0.939904,0.953884
closed,juvs,both,5400,0.014,0.119,1,8,1,9,15,6,0.05,0.963948,0.947398,0.952572
closed,juvs,both,5400,0.014,0.119,1,8,1,9,16,7,0.05,0.97225,0.955888,0.963108
closed,juvs,both,5400,0.014,0.119,1,8,1,9,17,8,0.05,0.968336,0.949912,0.96737
closed,juvs,both,5400,0.014,0.119,1,8,1,9,18,9,0.05,0.967904,0.958684,0.959896
closed,juvs,both,5400,0.014,0.119,1,8,1,9,19,10,0.05,0.966752,0.959128,0.961114
closed,juvs,both,5400,0.014,0.119,1,8,1,9,20,11,0.05,0.97233,0.963062,0.964842
closed,juvs,both,5400,0.014,0.119,1,8,1,9,21,12,0.05,0.970876,0.97002,0.964156
closed,juvs,both,5400,0.014,0.119,1,8,1,9,22,13,0.05,0.973248,0.971904,0.97264
closed,juvs,both,5400,0.014,0.119,1,8,1,9,23,14,0.05,0.97762,0.97209,0.9713
closed,juvs,both,5400,0.014,0.119,1,8,1,9,24,15,0.05,0.978996,0.974118,0.97259
closed,juvs,both,5400,0.014,0.119,1,8,1,9,25,16,0.05,0.978626,0.975674,0.9696
closed,juvs,both,5400,0.014,0.119,1,8,1,9,26,17,0.05,0.974952,0.97464,0.969576
closed,juvs,both,5400,0.014,0.119,1,8,1,9,0,-9,0.1,0.477048,0.498002,0.498002
closed,juvs,both,5400,0.014,0.119,1,8,1,9,1,-8,0.1,0.596546,0.605886,0.59543
closed,juvs,both,5400,0.014,0.119,1,8,1,9,2,-7,0.1,0.71982,0.696778,0.707874
closed,juvs,both,5400,0.014,0.119,1,8,1,9,3,-6,0.1,0.78383,0.756214,0.76364
closed,juvs,both,5400,0.014,0.119,1,8,1,9,4,-5,0.1,0.794032,0.792576,0.789148
closed,juvs,both,5400,0.014,0.119,1,8,1,9,5,-4,0.1,0.85278,0.842364,0.838066
closed,juvs,both,5400,0.014,0.119,1,8,1,9,6,-3,0.1,0.89354,0.876856,0.870544
closed,juvs,both,5400,0.014,0.119,1,8,1,9,7,-2,0.1,0.915162,0.898708,0.898076
closed,juvs,both,5400,0.014,0.119,1,8,1,9,8,-1,0.1,0.91852,0.91435,0.905158
closed,juvs,both,5400,0.014,0.119,1,8,1,9,9,0,0.1,0.92907,0.895342,0.913694
closed,juvs,both,5400,0.014,0.119,1,8,1,9,10,1,0.1,0.946322,0.906446,0.932294
closed,juvs,both,5400,0.014,0.119,1,8,1,9,11,2,0.1,0.95699,0.916092,0.947636
closed,juvs,both,5400,0.014,0.119,1,8,1,9,12,3,0.1,0.965776,0.920788,0.956264
closed,juvs,both,5400,0.014,0.119,1,8,1,9,13,4,0.1,0.976666,0.933584,0.958678
closed,juvs,both,5400,0.014,0.119,1,8,1,9,14,5,0.1,0.967812,0.939868,0.959024
closed,juvs,both,5400,0.014,0.119,1,8,1,9,15,6,0.1,0.963878,0.94375,0.954414
closed,juvs,both,5400,0.014,0.119,1,8,1,9,16,7,0.1,0.967114,0.953304,0.960234
closed,juvs,both,5400,0.014,0.119,1,8,1,9,17,8,0.1,0.975414,0.958106,0.964368
closed,juvs,both,5400,0.014,0.119,1,8,1,9,18,9,0.1,0.959774,0.95321,0.959356
closed,juvs,both,5400,0.014,0.119,1,8,1,9,19,10,0.1,0.964218,0.960046,0.959656
closed,juvs,both,5400,0.014,0.119,1,8,1,9,20,11,0.1,0.964654,0.963504,0.95979
closed,juvs,both,5400,0.014,0.119,1,8,1,9,21,12,0.1,0.970856,0.966936,0.965138
