Open_Closed,WhoAff,Var_R,Var_A,M,K,Yr_Dist_Start,Dist_Length,Yr_Dist_End,Yr_Sampled,Samp_time,Dist_Impact,IO,BA,BACI
open,adults,5400,0.014,0.119,1,0,5,5,23,18,0.4,0.944008,0.937468,0.930842
open,adults,5400,0.014,0.119,1,0,5,5,24,19,0.4,0.952018,0.942946,0.93807
open,adults,5400,0.014,0.119,1,0,5,5,25,20,0.4,0.961188,0.95229,0.95594
open,adults,5400,0.014,0.119,1,0,5,5,26,21,0.4,0.961636,0.955966,0.948528
open,adults,5400,0.014,0.119,1,0,5,5,0,-5,0.45,0.49488,0.498002,0.498002
open,adults,5400,0.014,0.119,1,0,5,5,1,-4,0.45,0.587972,0.055404,0.557986
open,adults,5400,0.014,0.119,1,0,5,5,2,-3,0.45,0.599546,0.005376,0.552074
open,adults,5400,0.014,0.119,1,0,5,5,3,-2,0.45,0.581026,0.000926000000000001,0.539158
open,adults,5400,0.014,0.119,1,0,5,5,4,-1,0.45,0.542992,0.00288,0.523524
open,adults,5400,0.014,0.119,1,0,5,5,5,0,0.45,0.516968,0.001044,0.506876
open,adults,5400,0.014,0.119,1,0,5,5,6,1,0.45,0.529232,0.010866,0.522502
open,adults,5400,0.014,0.119,1,0,5,5,7,2,0.45,0.529006,0.05238,0.524554
open,adults,5400,0.014,0.119,1,0,5,5,8,3,0.45,0.579186,0.13457,0.56403
open,adults,5400,0.014,0.119,1,0,5,5,9,4,0.45,0.592712,0.251562,0.578014
open,adults,5400,0.014,0.119,1,0,5,5,10,5,0.45,0.634916,0.382076,0.626164
open,adults,5400,0.014,0.119,1,0,5,5,11,6,0.45,0.67453,0.487648,0.665562
open,adults,5400,0.014,0.119,1,0,5,5,12,7,0.45,0.748044,0.61744,0.737772
open,adults,5400,0.014,0.119,1,0,5,5,13,8,0.45,0.778058,0.695666,0.760812
open,adults,5400,0.014,0.119,1,0,5,5,14,9,0.45,0.808508,0.739742,0.801158
open,adults,5400,0.014,0.119,1,0,5,5,15,10,0.45,0.844484,0.804074,0.838136
open,adults,5400,0.014,0.119,1,0,5,5,16,11,0.45,0.881078,0.853874,0.8666
open,adults,5400,0.014,0.119,1,0,5,5,17,12,0.45,0.887966,0.875222,0.878482
open,adults,5400,0.014,0.119,1,0,5,5,18,13,0.45,0.927598,0.906406,0.91002
open,adults,5400,0.014,0.119,1,0,5,5,19,14,0.45,0.924518,0.917482,0.908062
open,adults,5400,0.014,0.119,1,0,5,5,20,15,0.45,0.93384,0.928474,0.91607
open,adults,5400,0.014,0.119,1,0,5,5,21,16,0.45,0.948962,0.942546,0.930712
open,adults,5400,0.014,0.119,1,0,5,5,22,17,0.45,0.950096,0.947576,0.935612
open,adults,5400,0.014,0.119,1,0,5,5,23,18,0.45,0.957096,0.957816,0.944584
open,adults,5400,0.014,0.119,1,0,5,5,24,19,0.45,0.968642,0.964552,0.95744
open,adults,5400,0.014,0.119,1,0,5,5,25,20,0.45,0.96878,0.965096,0.952064
open,adults,5400,0.014,0.119,1,0,5,5,26,21,0.45,0.97267,0.967126,0.96381
open,adults,5400,0.014,0.119,1,0,5,5,0,-5,0.5,0.470492,0.498002,0.498002
open,adults,5400,0.014,0.119,1,0,5,5,1,-4,0.5,0.595492,0.108834,0.59322
open,adults,5400,0.014,0.119,1,0,5,5,2,-3,0.5,0.636114,0.02121,0.606536
open,adults,5400,0.014,0.119,1,0,5,5,3,-2,0.5,0.573226,0.004978,0.572342
open,adults,5400,0.014,0.119,1,0,5,5,4,-1,0.5,0.55595,0.004098,0.564506
open,adults,5400,0.014,0.119,1,0,5,5,5,0,0.5,0.541962,0.001146,0.55587
